CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Description,Sales
C2502,INV139118,2024-01-31 00:00:00,1,112.27,Product_103,112.27
C2870,INV125258,2024-02-16 00:00:00,2,108.28,Product_139,216.56
C2590,INV126981,2024-01-11 00:00:00,1,43.25,Product_116,43.25
C1837,INV131240,2024-05-30 00:00:00,2,126.45,Product_175,252.9
C1865,INV142899,2024-01-17 00:00:00,4,73.5,Product_32,294.0
C2052,INV142875,2024-02-22 00:00:00,3,178.9,Product_105,536.7
C2109,INV106228,2024-01-04 00:00:00,2,124.67,Product_44,249.34
C2170,INV104087,2024-03-20 00:00:00,3,92.21,Product_51,276.63
C2417,INV123293,2024-02-29 00:00:00,4,177.81,Product_128,711.24
C1654,INV115281,2024-03-02 00:00:00,2,125.36,Product_119,250.72
C2048,INV145101,2024-01-01 00:00:00,2,124.48,Product_40,248.96
C1252,INV148214,2024-03-30 00:00:00,4,93.95,Product_3,375.8
C2261,INV136222,2024-02-24 00:00:00,2,158.98,Product_64,317.96
C2177,INV129822,2024-05-11 00:00:00,3,4.77,Product_121,14.309999999999999
C1077,INV135483,2024-01-17 00:00:00,5,121.21,Product_157,606.05
C2847,INV129962,2024-01-14 00:00:00,2,82.69,Product_90,165.38
C1648,INV127221,2024-06-05 00:00:00,5,22.94,Product_141,114.7
C1648,INV115772,2024-04-22 00:00:00,6,148.27,Product_154,889.6200000000001
C2892,INV115879,2024-07-10 00:00:00,3,190.85,Product_197,572.55
C1719,INV138859,2024-04-01 00:00:00,4,170.6,Product_104,682.4
C1169,INV112738,2025-02-11 00:00:00,2,153.65,Product_177,307.3
C2542,INV111685,2024-07-03 00:00:00,3,7.84,Product_106,23.52
C1153,INV102428,2024-02-01 00:00:00,2,85.56,Product_152,171.12
C2905,INV108935,2024-04-07 00:00:00,1,20.5,Product_39,20.5
C2926,INV143650,2024-04-16 00:00:00,2,29.07,Product_47,58.14
C1669,INV140810,2024-01-11 00:00:00,5,48.25,Product_10,241.25
C2928,INV126394,2024-01-15 00:00:00,2,40.83,Product_189,81.66
C1068,INV146922,2024-03-06 00:00:00,3,163.69,Product_188,491.07
C1095,INV122045,2024-02-14 00:00:00,6,35.07,Product_166,210.42000000000002
C1187,INV124585,2024-01-05 00:00:00,5,24.02,Product_9,120.1
C2838,INV129720,2024-04-24 00:00:00,1,23.66,Product_61,23.66
C1180,INV141795,2024-03-24 00:00:00,5,105.11,Product_15,525.55
C2098,INV141829,2024-07-14 00:00:00,3,29.85,Product_71,89.55000000000001
C1446,INV111125,2024-04-06 00:00:00,2,162.14,Product_110,324.28
C1172,INV147052,2024-02-28 00:00:00,3,69.55,Product_195,208.64999999999998
C2786,INV141036,2024-11-08 00:00:00,2,161.62,Product_14,323.24
C1690,INV148476,2024-05-29 00:00:00,3,100.65,Product_94,301.95000000000005
C1631,INV142897,2024-01-16 00:00:00,3,20.68,Product_189,62.04
C2623,INV100761,2024-02-27 00:00:00,1,96.53,Product_47,96.53
C1181,INV122717,2024-02-12 00:00:00,3,140.51,Product_39,421.53
C1501,INV147927,2024-04-17 00:00:00,2,78.38,Product_148,156.76
C2886,INV123627,2024-01-04 00:00:00,3,6.04,Product_135,18.12
C1339,INV111833,2024-02-27 00:00:00,1,113.44,Product_45,113.44
C2269,INV139595,2024-10-17 00:00:00,4,152.37,Product_110,609.48
C2474,INV143170,2024-10-30 00:00:00,5,98.77,Product_187,493.84999999999997
C1948,INV131779,2024-04-25 00:00:00,4,77.56,Product_96,310.24
C2014,INV141117,2024-07-04 00:00:00,2,29.77,Product_141,59.54
C2863,INV144507,2024-03-18 00:00:00,2,72.35,Product_198,144.7
C1136,INV115068,2024-02-12 00:00:00,1,208.91,Product_159,208.91
C2695,INV147991,2024-04-24 00:00:00,1,75.76,Product_110,75.76
C2983,INV109091,2024-03-04 00:00:00,2,157.98,Product_91,315.96
C2942,INV104198,2024-03-31 00:00:00,1,6.63,Product_185,6.63
C1903,INV104479,2024-05-06 00:00:00,3,119.74,Product_172,359.21999999999997
C2809,INV138118,2024-01-31 00:00:00,4,9.32,Product_51,37.28
C1861,INV133633,2024-08-27 00:00:00,5,181.2,Product_68,906.0
C1369,INV137859,2024-01-15 00:00:00,2,98.01,Product_172,196.02
C2129,INV148638,2024-05-03 00:00:00,4,122.8,Product_32,491.2
C1790,INV145975,2024-02-17 00:00:00,4,167.99,Product_99,671.96
C2016,INV117147,2024-04-07 00:00:00,1,176.41,Product_192,176.41
C1431,INV113987,2024-01-19 00:00:00,2,11.86,Product_189,23.72
C1837,INV112603,2024-02-13 00:00:00,3,31.62,Product_31,94.86
C2322,INV121645,2024-04-14 00:00:00,3,16.51,Product_86,49.53
C1784,INV127708,2024-01-11 00:00:00,4,119.02,Product_16,476.08
C2517,INV149383,2024-02-10 00:00:00,5,83.71,Product_95,418.54999999999995
C2951,INV102005,2024-06-17 00:00:00,4,149.11,Product_187,596.44
C2023,INV130895,2024-04-15 00:00:00,2,32.17,Product_196,64.34
C1464,INV115316,2024-01-27 00:00:00,2,154.08,Product_180,308.16
C2279,INV124998,2024-02-13 00:00:00,1,55.47,Product_14,55.47
C1872,INV109563,2024-02-05 00:00:00,2,27.39,Product_199,54.78
C2957,INV136107,2024-03-24 00:00:00,1,112.28,Product_31,112.28
C2734,INV141429,2024-02-29 00:00:00,4,15.23,Product_25,60.92
C1438,INV132998,2024-01-04 00:00:00,5,103.56,Product_122,517.8
C1389,INV132773,2024-01-23 00:00:00,3,128.96,Product_27,386.88
C1320,INV117490,2024-04-02 00:00:00,4,120.25,Product_90,481.0
C1300,INV138298,2024-04-26 00:00:00,5,89.72,Product_133,448.6
C2015,INV141596,2024-01-27 00:00:00,2,42.12,Product_69,84.24
C2187,INV132819,2024-01-06 00:00:00,6,10.93,Product_12,65.58
C2047,INV104026,2024-01-16 00:00:00,1,69.7,Product_143,69.7
C2565,INV112568,2024-01-24 00:00:00,2,75.38,Product_109,150.76
C1605,INV147481,2024-05-30 00:00:00,3,152.58,Product_30,457.74
C2752,INV112554,2024-05-29 00:00:00,2,12.6,Product_158,25.2
C2990,INV106325,2024-03-18 00:00:00,4,57.28,Product_97,229.12
C1470,INV121459,2024-02-18 00:00:00,2,6.95,Product_16,13.9
C1258,INV100720,2024-04-11 00:00:00,4,195.44,Product_129,781.76
C2396,INV121894,2024-02-20 00:00:00,3,127.07,Product_180,381.21
C2878,INV106393,2024-04-30 00:00:00,1,200.26,Product_64,200.26
C1916,INV120708,2024-01-31 00:00:00,2,39.01,Product_165,78.02
C1188,INV129651,2024-03-26 00:00:00,2,217.98,Product_96,435.96
C1652,INV116477,2024-07-28 00:00:00,3,107.14,Product_50,321.42
C2492,INV139296,2025-02-07 00:00:00,2,155.89,Product_187,311.78
C2781,INV129053,2024-01-31 00:00:00,5,139.9,Product_33,699.5
C2650,INV123106,2024-06-14 00:00:00,5,104.39,Product_58,521.95
C2265,INV112797,2024-02-17 00:00:00,4,119.81,Product_91,479.24
C2343,INV105805,2024-04-17 00:00:00,3,154.54,Product_160,463.62
C1285,INV105194,2024-01-30 00:00:00,2,91.6,Product_151,183.2
C2749,INV128717,2024-01-27 00:00:00,4,66.9,Product_1,267.6
C2927,INV117470,2024-01-04 00:00:00,2,57.38,Product_9,114.76
C2555,INV122857,2024-06-06 00:00:00,1,29.8,Product_62,29.8
C2623,INV139095,2024-05-09 00:00:00,2,167.53,Product_46,335.06
C1907,INV122604,2024-01-18 00:00:00,2,160.25,Product_44,320.5
C2228,INV126874,2024-10-04 00:00:00,4,116.64,Product_115,466.56
C2759,INV108583,2024-01-12 00:00:00,2,133.17,Product_169,266.34
C2492,INV144252,2024-06-22 00:00:00,2,125.67,Product_184,251.34
C1507,INV149458,2024-02-18 00:00:00,5,75.22,Product_8,376.1
C2178,INV123163,2024-01-14 00:00:00,2,146.73,Product_138,293.46
C2596,INV136091,2024-02-10 00:00:00,5,46.67,Product_116,233.35000000000002
C2346,INV132160,2024-02-11 00:00:00,3,198.67,Product_146,596.01
C1237,INV102332,2024-04-12 00:00:00,4,136.04,Product_117,544.16
C1914,INV119070,2024-06-21 00:00:00,4,148.95,Product_149,595.8
C2880,INV129183,2024-07-30 00:00:00,1,84.99,Product_59,84.99
C2349,INV135035,2024-06-05 00:00:00,4,31.14,Product_191,124.56
C1997,INV103423,2024-01-03 00:00:00,6,62.71,Product_124,376.26
C1370,INV114284,2024-01-30 00:00:00,3,32.93,Product_196,98.78999999999999
C1925,INV127593,2024-01-12 00:00:00,4,179.55,Product_60,718.2
C2766,INV125748,2024-01-17 00:00:00,3,154.82,Product_56,464.46
C1742,INV133918,2024-02-06 00:00:00,5,68.57,Product_117,342.84999999999997
C2660,INV145568,2024-04-06 00:00:00,1,113.57,Product_96,113.57
C1323,INV118529,2024-04-19 00:00:00,2,7.31,Product_177,14.62
C1196,INV115049,2024-03-02 00:00:00,3,10.24,Product_157,30.72
C2100,INV115050,2024-05-13 00:00:00,5,17.84,Product_58,89.2
C2960,INV101546,2024-02-05 00:00:00,7,116.56,Product_64,815.9200000000001
C1612,INV104834,2024-01-18 00:00:00,4,146.98,Product_179,587.92
C1433,INV140895,2024-01-13 00:00:00,2,106.7,Product_163,213.4
C2005,INV133968,2024-02-24 00:00:00,3,82.4,Product_169,247.20000000000002
C1289,INV109578,2024-01-22 00:00:00,2,125.34,Product_89,250.68
C2234,INV129078,2024-01-19 00:00:00,5,166.87,Product_155,834.35
C1049,INV133284,2024-01-01 00:00:00,4,58.91,Product_116,235.64
C2769,INV144091,2024-03-22 00:00:00,2,56.46,Product_26,112.92
C2488,INV137662,2024-02-19 00:00:00,2,175.13,Product_20,350.26
C1545,INV144205,2024-03-10 00:00:00,3,188.27,Product_74,564.8100000000001
C2376,INV121144,2024-01-01 00:00:00,2,177.88,Product_100,355.76
C1354,INV121733,2024-02-13 00:00:00,5,105.79,Product_173,528.95
C2415,INV143305,2024-01-16 00:00:00,3,87.62,Product_177,262.86
C2787,INV106878,2024-01-12 00:00:00,1,135.12,Product_98,135.12
C2551,INV103608,2024-02-28 00:00:00,1,145.29,Product_87,145.29
C2190,INV146636,2024-03-13 00:00:00,2,101.41,Product_45,202.82
C2674,INV146612,2024-01-21 00:00:00,5,177.27,Product_149,886.35
C1984,INV109874,2024-02-08 00:00:00,3,121.82,Product_186,365.46
C1200,INV140358,2024-06-10 00:00:00,1,14.67,Product_48,14.67
C1226,INV147646,2024-02-15 00:00:00,2,152.55,Product_163,305.1
C2031,INV135855,2024-04-26 00:00:00,4,139.64,Product_85,558.56
C1627,INV112567,2024-02-22 00:00:00,4,105.36,Product_185,421.44
C2416,INV144269,2024-09-04 00:00:00,5,173.21,Product_171,866.0500000000001
C1542,INV144444,2024-05-19 00:00:00,2,195.21,Product_17,390.42
C1340,INV114370,2024-02-10 00:00:00,2,33.96,Product_126,67.92
C2968,INV129284,2024-03-08 00:00:00,7,52.95,Product_15,370.65000000000003
C2803,INV111503,2024-07-08 00:00:00,4,82.11,Product_29,328.44
C2829,INV115462,2024-02-14 00:00:00,4,76.36,Product_124,305.44
C1715,INV121910,2024-07-23 00:00:00,3,100.91,Product_54,302.73
C2827,INV143608,2024-06-17 00:00:00,2,106.58,Product_19,213.16
C1777,INV148313,2024-05-01 00:00:00,4,194.03,Product_11,776.12
C1461,INV108674,2024-05-11 00:00:00,6,31.0,Product_52,186.0
C1884,INV145411,2024-01-21 00:00:00,3,6.15,Product_187,18.450000000000003
C2836,INV126186,2024-01-16 00:00:00,3,178.39,Product_94,535.17
C1170,INV137852,2024-10-27 00:00:00,2,124.32,Product_184,248.64
C2172,INV126474,2024-02-17 00:00:00,6,95.12,Product_67,570.72
C2805,INV144966,2024-10-02 00:00:00,3,124.61,Product_106,373.83
C2118,INV113257,2024-02-13 00:00:00,3,61.26,Product_88,183.78
C2170,INV115451,2024-01-09 00:00:00,4,42.75,Product_63,171.0
C1459,INV124318,2024-02-15 00:00:00,4,95.25,Product_23,381.0
C2216,INV100601,2024-01-27 00:00:00,3,101.18,Product_121,303.54
C2158,INV129271,2024-04-08 00:00:00,4,47.62,Product_193,190.48
C2710,INV102968,2024-01-27 00:00:00,2,63.92,Product_147,127.84
C1732,INV108214,2024-01-20 00:00:00,5,69.92,Product_63,349.6
C1960,INV142940,2024-01-29 00:00:00,4,99.29,Product_55,397.16
C1110,INV128023,2024-05-22 00:00:00,1,106.08,Product_111,106.08
C2213,INV135180,2024-05-22 00:00:00,3,107.22,Product_167,321.65999999999997
C2794,INV107072,2024-01-27 00:00:00,3,59.27,Product_147,177.81
C2199,INV102859,2024-01-03 00:00:00,2,104.3,Product_76,208.6
C1956,INV120451,2024-03-25 00:00:00,4,92.77,Product_49,371.08
C2995,INV101916,2024-05-09 00:00:00,4,40.63,Product_89,162.52
C1229,INV116793,2024-04-24 00:00:00,4,164.02,Product_98,656.08
C2001,INV116257,2024-07-14 00:00:00,2,51.76,Product_21,103.52
C1654,INV120596,2024-02-16 00:00:00,2,29.94,Product_23,59.88
C1396,INV135990,2024-03-28 00:00:00,2,66.01,Product_21,132.02
C1845,INV103827,2024-02-03 00:00:00,1,53.06,Product_49,53.06
C1237,INV119734,2024-01-15 00:00:00,4,25.34,Product_53,101.36
C1176,INV128654,2024-03-06 00:00:00,2,196.99,Product_14,393.98
C2407,INV124520,2024-01-17 00:00:00,3,21.62,Product_185,64.86
C2285,INV130200,2024-03-31 00:00:00,7,183.09,Product_156,1281.63
C1737,INV146276,2024-02-21 00:00:00,4,108.44,Product_86,433.76
C1564,INV123523,2024-03-12 00:00:00,5,158.5,Product_125,792.5
C2751,INV130253,2024-01-19 00:00:00,2,76.36,Product_191,152.72
C1737,INV106508,2024-02-01 00:00:00,1,69.2,Product_12,69.2
C2900,INV115569,2024-01-10 00:00:00,6,169.98,Product_155,1019.8799999999999
C1174,INV107681,2024-01-13 00:00:00,4,195.51,Product_52,782.04
C1868,INV123808,2024-02-15 00:00:00,4,99.28,Product_19,397.12
C2952,INV116090,2024-01-25 00:00:00,1,57.28,Product_103,57.28
C1416,INV131160,2024-04-18 00:00:00,5,169.15,Product_32,845.75
C2328,INV144027,2024-04-01 00:00:00,2,181.17,Product_5,362.34
C1296,INV123536,2024-01-09 00:00:00,2,14.26,Product_41,28.52
C2291,INV129547,2024-02-07 00:00:00,3,28.82,Product_169,86.46000000000001
C1118,INV134853,2024-02-26 00:00:00,4,123.62,Product_85,494.48
C1786,INV130079,2024-02-10 00:00:00,4,105.51,Product_174,422.04
C1838,INV102790,2024-02-22 00:00:00,5,135.07,Product_132,675.3499999999999
C2904,INV119139,2024-05-19 00:00:00,2,78.14,Product_112,156.28
C1273,INV106309,2024-02-16 00:00:00,1,99.2,Product_166,99.2
C1392,INV128259,2024-05-13 00:00:00,6,70.61,Product_16,423.65999999999997
C2834,INV134770,2024-01-08 00:00:00,1,51.89,Product_139,51.89
C1339,INV100617,2024-01-05 00:00:00,2,178.41,Product_79,356.82
C2313,INV139125,2024-03-11 00:00:00,5,135.18,Product_121,675.9000000000001
C2115,INV124002,2024-01-22 00:00:00,2,21.84,Product_90,43.68
C1076,INV115684,2024-01-22 00:00:00,1,179.44,Product_78,179.44
C1673,INV116605,2024-03-25 00:00:00,5,160.6,Product_138,803.0
C2042,INV119831,2024-03-17 00:00:00,2,144.15,Product_166,288.3
C1817,INV119374,2024-01-23 00:00:00,3,202.46,Product_124,607.38
C2761,INV131083,2024-03-03 00:00:00,4,85.69,Product_87,342.76
C1831,INV125546,2024-03-07 00:00:00,4,10.85,Product_124,43.4
C2871,INV144682,2024-06-09 00:00:00,4,132.52,Product_43,530.08
C1815,INV147152,2024-03-11 00:00:00,3,118.32,Product_160,354.96
C2130,INV140727,2024-06-28 00:00:00,3,125.11,Product_120,375.33
C2888,INV140637,2024-09-04 00:00:00,3,41.89,Product_42,125.67
C1112,INV121865,2024-01-06 00:00:00,3,25.76,Product_91,77.28
C1597,INV132707,2024-06-03 00:00:00,2,8.6,Product_61,17.2
C1507,INV125225,2024-01-04 00:00:00,4,136.89,Product_56,547.56
C2048,INV119836,2024-04-14 00:00:00,2,159.55,Product_114,319.1
C2455,INV132180,2024-01-20 00:00:00,2,73.67,Product_47,147.34
C2850,INV137053,2024-03-31 00:00:00,3,50.25,Product_128,150.75
C2248,INV119505,2024-03-29 00:00:00,4,124.93,Product_114,499.72
C1142,INV138087,2024-01-12 00:00:00,5,133.42,Product_41,667.0999999999999
C2111,INV126363,2024-03-19 00:00:00,6,84.9,Product_180,509.40000000000003
C1362,INV118206,2024-09-13 00:00:00,2,68.61,Product_49,137.22
C1000,INV147822,2024-01-19 00:00:00,5,106.61,Product_132,533.05
C2163,INV105474,2024-03-12 00:00:00,3,199.0,Product_132,597.0
C2965,INV110096,2024-05-20 00:00:00,3,103.17,Product_181,309.51
C1737,INV107888,2024-02-17 00:00:00,4,74.2,Product_160,296.8
C1418,INV142839,2024-02-01 00:00:00,5,111.87,Product_3,559.35
C2507,INV102152,2024-01-26 00:00:00,4,157.07,Product_168,628.28
C1576,INV121710,2024-02-09 00:00:00,1,167.47,Product_55,167.47
C1228,INV130068,2024-02-02 00:00:00,3,117.52,Product_42,352.56
C1780,INV120311,2024-02-02 00:00:00,3,157.35,Product_3,472.04999999999995
C1110,INV145447,2024-02-11 00:00:00,3,179.73,Product_119,539.1899999999999
C1695,INV145076,2024-05-22 00:00:00,5,114.71,Product_50,573.55
C2409,INV115987,2024-01-31 00:00:00,3,96.12,Product_191,288.36
C1534,INV132257,2024-03-13 00:00:00,2,114.28,Product_175,228.56
C2108,INV138051,2024-09-27 00:00:00,2,6.68,Product_76,13.36
C1256,INV146937,2024-05-08 00:00:00,2,123.28,Product_25,246.56
C1443,INV133224,2024-07-05 00:00:00,4,148.32,Product_191,593.28
C2401,INV143724,2024-03-27 00:00:00,4,111.96,Product_72,447.84
C2061,INV105268,2024-01-24 00:00:00,4,52.82,Product_73,211.28
C2185,INV127319,2024-07-07 00:00:00,4,158.54,Product_1,634.16
C1307,INV131677,2024-10-15 00:00:00,4,42.15,Product_82,168.6
C1856,INV132654,2024-03-31 00:00:00,3,22.0,Product_96,66.0
C2011,INV143997,2024-01-13 00:00:00,3,128.6,Product_104,385.79999999999995
C1839,INV106741,2024-03-10 00:00:00,2,34.54,Product_116,69.08
C1724,INV132603,2024-03-06 00:00:00,3,189.56,Product_71,568.6800000000001
C1430,INV142443,2024-03-19 00:00:00,2,108.32,Product_21,216.64
C1395,INV116640,2024-12-18 00:00:00,5,7.25,Product_132,36.25
C1695,INV140497,2024-05-05 00:00:00,3,89.76,Product_121,269.28000000000003
C2416,INV137553,2024-03-11 00:00:00,3,74.12,Product_49,222.36
C2532,INV119637,2024-02-20 00:00:00,3,31.37,Product_150,94.11
C1563,INV140357,2024-04-01 00:00:00,4,187.17,Product_194,748.68
C1156,INV124698,2024-03-07 00:00:00,5,127.6,Product_63,638.0
C1540,INV102721,2024-06-21 00:00:00,2,148.72,Product_99,297.44
C2221,INV136058,2024-01-14 00:00:00,4,50.04,Product_8,200.16
C2075,INV126650,2024-04-27 00:00:00,4,68.67,Product_2,274.68
C2057,INV103421,2024-01-10 00:00:00,5,28.13,Product_104,140.65
C1066,INV149758,2024-04-23 00:00:00,2,60.79,Product_153,121.58
C2650,INV122066,2024-07-04 00:00:00,3,173.99,Product_98,521.97
C2988,INV105449,2024-07-30 00:00:00,3,143.4,Product_97,430.20000000000005
C1862,INV132905,2024-09-13 00:00:00,2,117.16,Product_72,234.32
C2374,INV127489,2024-03-01 00:00:00,1,105.61,Product_151,105.61
C2734,INV127136,2024-02-01 00:00:00,3,160.25,Product_143,480.75
C2291,INV112444,2024-11-18 00:00:00,3,72.36,Product_5,217.07999999999998
C1610,INV144970,2024-10-10 00:00:00,4,123.79,Product_90,495.16
C1162,INV136088,2024-04-16 00:00:00,2,37.53,Product_151,75.06
C2774,INV102862,2024-01-28 00:00:00,1,125.84,Product_163,125.84
C1805,INV130295,2024-03-07 00:00:00,4,169.26,Product_59,677.04
C2576,INV101649,2024-01-13 00:00:00,3,202.37,Product_80,607.11
C1872,INV123910,2024-03-07 00:00:00,1,132.5,Product_66,132.5
C2262,INV107502,2024-06-05 00:00:00,2,100.25,Product_52,200.5
C2605,INV148509,2024-01-26 00:00:00,1,202.87,Product_161,202.87
C2292,INV109530,2024-03-19 00:00:00,2,166.23,Product_48,332.46
C2224,INV141963,2024-02-15 00:00:00,1,146.55,Product_95,146.55
C1470,INV113531,2024-01-18 00:00:00,3,13.91,Product_151,41.730000000000004
C1526,INV131604,2024-02-03 00:00:00,5,89.07,Product_121,445.34999999999997
C1299,INV107318,2024-04-16 00:00:00,3,83.33,Product_58,249.99
C2825,INV113225,2024-11-26 00:00:00,3,87.64,Product_171,262.92
C1253,INV126906,2024-01-29 00:00:00,2,34.03,Product_148,68.06
C1248,INV128257,2024-02-23 00:00:00,2,24.43,Product_27,48.86
C2832,INV139824,2024-02-07 00:00:00,1,97.62,Product_97,97.62
C2424,INV124773,2024-10-17 00:00:00,1,160.01,Product_117,160.01
C1874,INV129524,2024-04-02 00:00:00,5,19.54,Product_51,97.69999999999999
C2243,INV127537,2024-04-07 00:00:00,5,174.52,Product_62,872.6
C2628,INV114954,2024-06-19 00:00:00,3,141.88,Product_156,425.64
C1033,INV108048,2024-03-28 00:00:00,3,154.5,Product_158,463.5
C1649,INV136333,2024-01-23 00:00:00,4,15.07,Product_5,60.28
C2355,INV110078,2024-07-05 00:00:00,6,130.16,Product_184,780.96
C2078,INV136830,2024-01-09 00:00:00,2,6.0,Product_12,12.0
C2428,INV131747,2024-05-17 00:00:00,5,86.59,Product_172,432.95000000000005
C1063,INV132753,2024-06-12 00:00:00,4,64.44,Product_24,257.76
C2358,INV100327,2024-07-14 00:00:00,3,102.85,Product_32,308.54999999999995
C2551,INV116615,2024-04-04 00:00:00,5,79.86,Product_99,399.3
C2836,INV107332,2024-05-04 00:00:00,2,115.3,Product_13,230.6
C1174,INV114052,2024-12-05 00:00:00,5,26.95,Product_77,134.75
C1764,INV130184,2024-02-02 00:00:00,1,39.14,Product_102,39.14
C1677,INV141132,2024-02-07 00:00:00,4,101.89,Product_111,407.56
C2219,INV117865,2024-09-25 00:00:00,1,71.65,Product_87,71.65
C1121,INV128218,2024-04-04 00:00:00,2,127.94,Product_179,255.88
C1283,INV101186,2024-03-21 00:00:00,2,155.07,Product_65,310.14
C1557,INV125178,2024-02-14 00:00:00,3,4.89,Product_68,14.669999999999998
C2076,INV131642,2024-03-27 00:00:00,1,109.66,Product_89,109.66
C2944,INV115147,2024-02-24 00:00:00,1,34.87,Product_9,34.87
C1003,INV116856,2024-01-24 00:00:00,4,25.3,Product_54,101.2
C1567,INV147912,2024-07-11 00:00:00,2,157.84,Product_18,315.68
C1926,INV110920,2024-02-07 00:00:00,2,113.94,Product_114,227.88
C1711,INV148655,2024-02-10 00:00:00,3,162.18,Product_101,486.54
C1026,INV105372,2024-01-30 00:00:00,2,46.03,Product_173,92.06
C2426,INV108267,2024-01-26 00:00:00,2,150.54,Product_117,301.08
C2670,INV108196,2024-01-09 00:00:00,3,32.78,Product_82,98.34
C1197,INV108681,2024-03-24 00:00:00,5,126.37,Product_53,631.85
C2505,INV122050,2024-04-05 00:00:00,1,175.99,Product_33,175.99
C1079,INV109300,2024-03-30 00:00:00,3,173.26,Product_109,519.78
C2626,INV107228,2024-05-14 00:00:00,3,168.67,Product_152,506.01
C1448,INV112060,2024-04-29 00:00:00,2,77.42,Product_120,154.84
C2789,INV146041,2024-02-22 00:00:00,1,203.52,Product_95,203.52
C2982,INV102209,2024-02-18 00:00:00,1,43.27,Product_110,43.27
C1701,INV148835,2024-01-23 00:00:00,2,98.77,Product_163,197.54
C2843,INV125106,2024-01-04 00:00:00,3,50.09,Product_153,150.27
C2288,INV145632,2024-03-20 00:00:00,1,17.76,Product_82,17.76
C1240,INV133379,2024-01-21 00:00:00,1,59.22,Product_95,59.22
C2760,INV125324,2024-02-08 00:00:00,1,10.11,Product_51,10.11
C1275,INV141032,2024-01-01 00:00:00,3,186.34,Product_177,559.02
C1573,INV111030,2024-06-08 00:00:00,1,52.71,Product_134,52.71
C2745,INV132341,2024-03-31 00:00:00,4,68.86,Product_167,275.44
C2220,INV105937,2024-07-30 00:00:00,1,164.3,Product_188,164.3
C1911,INV106323,2024-02-09 00:00:00,2,88.24,Product_173,176.48
C2908,INV146990,2024-02-07 00:00:00,2,118.02,Product_173,236.04
C1554,INV117645,2024-01-28 00:00:00,3,21.38,Product_54,64.14
C1672,INV136006,2024-06-13 00:00:00,4,111.81,Product_118,447.24
C2756,INV107405,2024-01-09 00:00:00,6,64.67,Product_31,388.02
C1341,INV102359,2024-07-22 00:00:00,2,146.78,Product_95,293.56
C1226,INV109791,2024-01-17 00:00:00,4,172.36,Product_147,689.44
C1624,INV140789,2024-07-14 00:00:00,2,130.08,Product_21,260.16
C2123,INV116860,2024-01-07 00:00:00,4,190.07,Product_133,760.28
C2931,INV110950,2024-02-02 00:00:00,2,126.6,Product_114,253.2
C1376,INV146105,2024-01-01 00:00:00,2,110.29,Product_129,220.58
C2658,INV111769,2024-01-06 00:00:00,5,7.55,Product_128,37.75
C2082,INV143839,2024-03-06 00:00:00,3,92.6,Product_74,277.79999999999995
C1414,INV120432,2024-01-10 00:00:00,5,35.17,Product_2,175.85000000000002
C2291,INV119639,2024-02-17 00:00:00,2,44.76,Product_77,89.52
C2206,INV107536,2024-02-06 00:00:00,5,46.64,Product_136,233.2
C1442,INV140730,2024-05-12 00:00:00,1,139.23,Product_164,139.23
C2830,INV141934,2024-04-27 00:00:00,2,18.71,Product_170,37.42
C1154,INV100259,2024-06-25 00:00:00,3,171.14,Product_177,513.42
C1941,INV110911,2024-04-08 00:00:00,4,40.8,Product_106,163.2
C1104,INV134044,2024-04-25 00:00:00,1,144.81,Product_163,144.81
C1521,INV114346,2024-08-26 00:00:00,2,114.6,Product_79,229.2
C1027,INV111079,2024-07-03 00:00:00,2,163.63,Product_189,327.26
C1926,INV129403,2024-06-05 00:00:00,3,119.65,Product_3,358.95000000000005
C1569,INV129795,2024-05-07 00:00:00,2,32.23,Product_70,64.46
C1644,INV145218,2024-04-14 00:00:00,4,76.85,Product_80,307.4
C1413,INV147610,2024-02-13 00:00:00,5,14.98,Product_27,74.9
C2495,INV116769,2024-01-19 00:00:00,3,38.48,Product_5,115.44
C2949,INV112269,2024-01-16 00:00:00,5,160.69,Product_116,803.45
C2977,INV100721,2024-02-04 00:00:00,4,100.31,Product_152,401.24
C2157,INV122812,2024-01-28 00:00:00,4,24.59,Product_117,98.36
C1282,INV103537,2024-03-15 00:00:00,3,176.95,Product_169,530.8499999999999
C2168,INV103147,2024-04-28 00:00:00,1,11.85,Product_171,11.85
C1056,INV138842,2024-03-03 00:00:00,4,80.11,Product_96,320.44
C2739,INV136380,2024-05-22 00:00:00,2,157.02,Product_10,314.04
C1101,INV134500,2024-01-13 00:00:00,1,104.91,Product_26,104.91
C1934,INV127943,2024-02-02 00:00:00,3,151.91,Product_97,455.73
C1170,INV127324,2024-01-22 00:00:00,4,118.06,Product_179,472.24
C2449,INV137506,2024-06-27 00:00:00,3,90.97,Product_116,272.90999999999997
C1134,INV141636,2024-02-12 00:00:00,4,111.51,Product_148,446.04
C2194,INV116719,2024-01-10 00:00:00,4,147.53,Product_8,590.12
C2791,INV126068,2024-01-22 00:00:00,1,55.28,Product_191,55.28
C2576,INV110122,2024-07-06 00:00:00,3,129.47,Product_18,388.40999999999997
C1491,INV138311,2024-02-21 00:00:00,5,74.51,Product_141,372.55
C1178,INV102701,2024-08-14 00:00:00,2,147.71,Product_100,295.42
C1143,INV106681,2024-09-11 00:00:00,5,32.22,Product_117,161.1
